population,scheme,period_start,period_label,archetype,share_pct
matched_only,sqrt_reviews,2025,2025,Explorer/Seeker,16.953853515087854
matched_only,sqrt_reviews,2025,2025,Hero/Warrior,18.07377898160941
matched_only,sqrt_reviews,2025,2025,Innocent,2.051088843851724
matched_only,sqrt_reviews,2025,2025,Jester/Trickster,4.435776818797295
matched_only,sqrt_reviews,2025,2025,Lover,1.973889483239808
matched_only,sqrt_reviews,2025,2025,Magician/Transformer,5.292836509713314
matched_only,sqrt_reviews,2025,2025,Rebel/Outlaw,8.434043758064805
matched_only,sqrt_reviews,2025,2025,Ruler/Leader,6.681678022291104
matched_only,sqrt_reviews,2025,2025,Sage/Investigator,5.698838099049819
matched_only,tiered_reviews,1980,1980–1984,Everyman/Orphan,7.875049219057619
matched_only,tiered_reviews,1980,1980–1984,Explorer/Seeker,47.38154613466334
matched_only,tiered_reviews,1980,1980–1984,Hero/Warrior,32.871767948549675
matched_only,tiered_reviews,1980,1980–1984,Jester/Trickster,15.828848930305814
matched_only,tiered_reviews,1980,1980–1984,Magician/Transformer,34.21052631578947
matched_only,tiered_reviews,1980,1980–1984,Rebel/Outlaw,31.57894736842105
matched_only,tiered_reviews,1980,1980–1984,Sage/Investigator,15.789473684210526
matched_only,tiered_reviews,1985,1985–1989,Caregiver/Guardian,2.880584715703486
matched_only,tiered_reviews,1985,1985–1989,Everyman/Orphan,10.550981715357647
matched_only,tiered_reviews,1985,1985–1989,Explorer/Seeker,35.721478987971885
matched_only,tiered_reviews,1985,1985–1989,Hero/Warrior,21.234109567975793
matched_only,tiered_reviews,1985,1985–1989,Innocent,2.761384239430328
matched_only,tiered_reviews,1985,1985–1989,Jester/Trickster,12.022141450144298
matched_only,tiered_reviews,1985,1985–1989,Lover,9.164606308503876
matched_only,tiered_reviews,1985,1985–1989,Magician/Transformer,6.494994350579393
matched_only,tiered_reviews,1985,1985–1989,Rebel/Outlaw,9.233068234701438
matched_only,tiered_reviews,1985,1985–1989,Ruler/Leader,7.483931328950944
matched_only,tiered_reviews,1985,1985–1989,Sage/Investigator,8.352758860467256
matched_only,tiered_reviews,1990,1990–1994,Creator/Artist,0.8581906510567667
matched_only,tiered_reviews,1990,1990–1994,Everyman/Orphan,5.184776921452018
matched_only,tiered_reviews,1990,1990–1994,Explorer/Seeker,26.558977990481452
matched_only,tiered_reviews,1990,1990–1994,Hero/Warrior,23.670955231504482
matched_only,tiered_reviews,1990,1990–1994,Innocent,4.106744269724525
matched_only,tiered_reviews,1990,1990–1994,Jester/Trickster,7.336952209522564
matched_only,tiered_reviews,1990,1990–1994,Lover,3.597357175602708
matched_only,tiered_reviews,1990,1990–1994,Magician/Transformer,5.443724232629309
matched_only,tiered_reviews,1990,1990–1994,Rebel/Outlaw,6.795619556152369
matched_only,tiered_reviews,1990,1990–1994,Ruler/Leader,7.40609151664715
matched_only,tiered_reviews,1990,1990–1994,Sage/Investigator,11.651890961099449
matched_only,tiered_reviews,1995,1995–1999,Caregiver/Guardian,1.0499664299552383
matched_only,tiered_reviews,1995,1995–1999,Creator/Artist,2.159420224531356
matched_only,tiered_reviews,1995,1995–1999,Everyman/Orphan,6.35007715067413
matched_only,tiered_reviews,1995,1995–1999,Explorer/Seeker,18.24336971290946
matched_only,tiered_reviews,1995,1995–1999,Hero/Warrior,26.814372771780803
matched_only,tiered_reviews,1995,1995–1999,Innocent,2.652200662212901
matched_only,tiered_reviews,1995,1995–1999,Jester/Trickster,5.413586884764024
matched_only,tiered_reviews,1995,1995–1999,Lover,1.766579340448575
matched_only,tiered_reviews,1995,1995–1999,Magician/Transformer,4.971932535812562
matched_only,tiered_reviews,1995,1995–1999,Rebel/Outlaw,9.345368566013102
matched_only,tiered_reviews,1995,1995–1999,Ruler/Leader,7.467995369563914
matched_only,tiered_reviews,1995,1995–1999,Sage/Investigator,10.325033612110145
matched_only,tiered_reviews,2000,2000–2004,Caregiver/Guardian,1.188501809628281
matched_only,tiered_reviews,2000,2000–2004,Creator/Artist,1.5904659640861485
matched_only,tiered_reviews,2000,2000–2004,Everyman/Orphan,4.394330801973412
matched_only,tiered_reviews,2000,2000–2004,Explorer/Seeker,17.19123501413039
matched_only,tiered_reviews,2000,2000–2004,Hero/Warrior,25.09027858879895
matched_only,tiered_reviews,2000,2000–2004,Innocent,2.073864628734899
matched_only,tiered_reviews,2000,2000–2004,Jester/Trickster,4.284640596084097
matched_only,tiered_reviews,2000,2000–2004,Lover,1.2375842962733086
matched_only,tiered_reviews,2000,2000–2004,Magician/Transformer,4.942639861782439
matched_only,tiered_reviews,2000,2000–2004,Rebel/Outlaw,11.924031881880719
matched_only,tiered_reviews,2000,2000–2004,Ruler/Leader,10.445419299622547
matched_only,tiered_reviews,2000,2000–2004,Sage/Investigator,10.956392642696246
matched_only,tiered_reviews,2005,2005–2009,Caregiver/Guardian,1.4678858592266188
matched_only,tiered_reviews,2005,2005–2009,Creator/Artist,2.718501585485634
matched_only,tiered_reviews,2005,2005–2009,Everyman/Orphan,7.507291330720852
matched_only,tiered_reviews,2005,2005–2009,Explorer/Seeker,16.00415865764689
matched_only,tiered_reviews,2005,2005–2009,Hero/Warrior,25.649533749859472
matched_only,tiered_reviews,2005,2005–2009,Innocent,1.2451281509263559
matched_only,tiered_reviews,2005,2005–2009,Jester/Trickster,5.339988933007369
matched_only,tiered_reviews,2005,2005–2009,Lover,0.6503701589228493
matched_only,tiered_reviews,2005,2005–2009,Magician/Transformer,4.313365952669504
matched_only,tiered_reviews,2005,2005–2009,Rebel/Outlaw,9.320782125131139
matched_only,tiered_reviews,2005,2005–2009,Ruler/Leader,9.25495589721036
matched_only,tiered_reviews,2005,2005–2009,Sage/Investigator,11.02035167311561
matched_only,tiered_reviews,2010,2010–2014,Caregiver/Guardian,2.0380967611155674
matched_only,tiered_reviews,2010,2010–2014,Creator/Artist,4.4417252584796465
matched_only,tiered_reviews,2010,2010–2014,Everyman/Orphan,9.314229380535128
matched_only,tiered_reviews,2010,2010–2014,Explorer/Seeker,16.588354435304534
matched_only,tiered_reviews,2010,2010–2014,Hero/Warrior,22.106298227418588
matched_only,tiered_reviews,2010,2010–2014,Innocent,2.4839928648662015
matched_only,tiered_reviews,2010,2010–2014,Jester/Trickster,6.724106499759652
matched_only,tiered_reviews,2010,2010–2014,Lover,1.9380942518508248
matched_only,tiered_reviews,2010,2010–2014,Magician/Transformer,4.95261968656315
matched_only,tiered_reviews,2010,2010–2014,Rebel/Outlaw,8.81331690207648
matched_only,tiered_reviews,2010,2010–2014,Ruler/Leader,6.367042200965902
matched_only,tiered_reviews,2010,2010–2014,Sage/Investigator,8.956790529911988
matched_only,tiered_reviews,2015,2015–2019,Caregiver/Guardian,2.26176922323542
matched_only,tiered_reviews,2015,2015–2019,Creator/Artist,4.576752838615485
matched_only,tiered_reviews,2015,2015–2019,Everyman/Orphan,11.462171534041158
matched_only,tiered_reviews,2015,2015–2019,Explorer/Seeker,17.094388861266033
matched_only,tiered_reviews,2015,2015–2019,Hero/Warrior,18.57514540884143
matched_only,tiered_reviews,2015,2015–2019,Innocent,2.6341672836315206
matched_only,tiered_reviews,2015,2015–2019,Jester/Trickster,6.786247986619612
matched_only,tiered_reviews,2015,2015–2019,Lover,3.166472157284425
matched_only,tiered_reviews,2015,2015–2019,Magician/Transformer,5.877326582729712
matched_only,tiered_reviews,2015,2015–2019,Rebel/Outlaw,8.614687148742245
matched_only,tiered_reviews,2015,2015–2019,Ruler/Leader,5.617300890062266
matched_only,tiered_reviews,2015,2015–2019,Sage/Investigator,7.561125731445356
matched_only,tiered_reviews,2020,2020–2024,Caregiver/Guardian,2.9949185516917285
matched_only,tiered_reviews,2020,2020–2024,Creator/Artist,5.610213104544155
matched_only,tiered_reviews,2020,2020–2024,Everyman/Orphan,12.428047705409604
matched_only,tiered_reviews,2020,2020–2024,Explorer/Seeker,16.09748843285259
matched_only,tiered_reviews,2020,2020–2024,Hero/Warrior,17.360894071657988
matched_only,tiered_reviews,2020,2020–2024,Innocent,2.8495752657155013
matched_only,tiered_reviews,2020,2020–2024,Jester/Trickster,6.015571761008646
matched_only,tiered_reviews,2020,2020–2024,Lover,3.46827987636156
matched_only,tiered_reviews,2020,2020–2024,Magician/Transformer,6.132895661359268
matched_only,tiered_reviews,2020,2020–2024,Rebel/Outlaw,8.312987871522797
matched_only,tiered_reviews,2020,2020–2024,Ruler/Leader,5.65762187444904
matched_only,tiered_reviews,2020,2020–2024,Sage/Investigator,7.059124238305048
matched_only,tiered_reviews,2025,2025,Caregiver/Guardian,3.6422906724805135
matched_only,tiered_reviews,2025,2025,Creator/Artist,7.227302705500495
matched_only,tiered_reviews,2025,2025,Everyman/Orphan,13.013609262055503
matched_only,tiered_reviews,2025,2025,Explorer/Seeker,15.843542016444658
matched_only,tiered_reviews,2025,2025,Hero/Warrior,15.664102738842637
matched_only,tiered_reviews,2025,2025,Innocent,2.6408625551079274
matched_only,tiered_reviews,2025,2025,Jester/Trickster,5.629301882084853
matched_only,tiered_reviews,2025,2025,Lover,2.4170797355833264
matched_only,tiered_reviews,2025,2025,Magician/Transformer,6.770575487933845
matched_only,tiered_reviews,2025,2025,Rebel/Outlaw,7.7117774907900785
matched_only,tiered_reviews,2025,2025,Ruler/Leader,6.493418964054509
matched_only,tiered_reviews,2025,2025,Sage/Investigator,6.830388580467853
