part_no,custom_id,appid,name,model,chunk_request_number,chunk_size
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,366350,ROGUS - Kingdom of The Lost Souls,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,370570,Color Assembler,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,381800,DRIFT 84,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,384890,Hack Run ZERO,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,384950,Macabre,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,387090,Revolution : Virtual Playspace,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,407700,Lonath Online,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,411690,VROOM: Galleon,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,424320,Anomaly 1729,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,429120,Zamarian,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,440120,Vreal,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,444710,Battle Crust,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,445070,Tatsu,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,448710,VirZOOM Arcade,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,454520,MilitAnt,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,458490,Who Must Die,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,479040,Metamorphic,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,486370,Pinball Evolution VR,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,501500,Black Moon Chronicles,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,502650,Autumn Park Mini Golf,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,504100,Russian VR Coasters,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,511250,Cloudbase Prime,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,523130,MAGIX Fastcut Plus 2017 Steam Edition,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,525420,Samplitude Music Studio 2017 Steam Edition,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,528010,Eternal Return,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,529630,The Rabbit Hole Remastered,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,535440,WAR7,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,540180,Kommissar,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,547520,Rapture - World Conquest,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,548010,3D Organon VR Anatomy 2018,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,550440,Azkend 2: The World Beneath,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,556190,Seven Seas Solitaire,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,560080,I was rebuilt,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,560970,Fireworks Desert Blast,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,568370,Castle Battles,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,576390,365 Days,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,587490,Dark Throne,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,596200,Blood 'n Bikinis,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,611640,Mono,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,613790,RED CUBE VR,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,615630,The Sniper VR,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,616330,埋葬 DIG A BOO,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,618330,Within the Cosmos,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0081-ranks-35001-35050,624830,Battle Summoners VR,gpt-5.4-mini,81,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,625120,Last Hours Of Jack,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,629410,VectorWave,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,632100,The Last Sigil,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,636330,The God Paradox,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,636490,Ka Mate,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,645750,Rule with an Iron Fish - A Pirate Fishing Adventure,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,654400,Shank n' Bake,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,654810,A Snake's Tale,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,661820,I.F.O,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,670090,FallenCore,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,671200,GAIA 2200,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,677520,Guilt Battle Arena,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,691580,"Maggie's Movies - Camera, Action!",gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,694830,Give It Up! Plus / 永不言弃 PLUS,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,698910,Cliffstone Manor,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,701760,L.S.S,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,710640,PRO DRIFT RELOADED 2020,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,711920,Detective Case and Clown Bot in: The Express Killer,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,717800,三国宏图(Great Cause Of The Three Kingdoms),gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,719930,Super High Ball: Pinball Platformer,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,727310,Major League Gladiators,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,732770,Knight Terrors,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,739010,The Blue Box,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,746280,Alpha Locus VR,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,761480,Snail Trek - Chapter 3: Lettuce Be,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,763650,Comets Wake,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,765260,Overhead,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,770600,Memento of Spring,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,782280,Beer!,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,784010,Dragonview,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,790160,Five Keys to Exit,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,794480,Ottoman Empire: Spectacular Millennium,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,798940,勇士冲冲冲-Classic Rodeo play,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,808770,Headspun,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,812460,Air Raid Over Britain,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,817160,Scary defense,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,819870,7 Days in Dream 光尘,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,820300,Crypto Girl The Visual Novel,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,822680,Eternal Man: Jump,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,824470,My Maid Girlfriend,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,836580,Dead GroundZ,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,838820,Warzone VR,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,848170,Movavi Video Converter Premium 18,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,856450,A Story of a Band,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,859740,Don't Notice Me,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,869490,Limerick: Cadence Mansion,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,872110,Burden of Proof,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,872380,Banzo - Marks of Slavery,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,873900,Lost Artifacts: Golden Island,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0082-ranks-35051-35100,875670,Sophisticated Puzzle,gpt-5.4-mini,82,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,880550,How to be Best Russian Game Developer,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,882760,Nom Nom Apocalypse,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,884960,Rolling in the Reef,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,886950,Roman The Worm,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,889320,The Plant,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,890700,Caffeine: Victoria's Legacy,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,893150,Fury Strike,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,897550,Study of Unusual: Forest of Secrets,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,909580,Cortex,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,918180,Test your knowledge: Cats,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,921520,Puppy Chef Academy,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,922080,Shards the Deckbuilder,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,932420,Russpuppy Kid Games,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,934630,Rocky Planet,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,937690,冒险公会 Adventurer Guild,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,938940,天风之光 ~ Touhou Fan of Destiny,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,946380,TheMemory,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,947270,The 'I Love Money' Show,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,947290,Arkane Rush,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,948220,ColorTool,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,951370,Drawkanoid,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,953060,Go to IT,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,962380,HOT FIT!,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,973590,Movavi Video Converter Premium 19,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,976930,Groove Gunner,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,976960,Heart of Moon : The Mask of Seasons,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,979520,Starblazer,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,984250,Red Tractor Tycoon,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,987190,The Aether: Life as a God,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,995790,Dark Sauce,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1003020,Alluna and Brie Re-Tentacled,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1007990,Dodge Dummy,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1013350,The Voice from Heaven,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1019230,Mr.Hack Jack: Robot Detective,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1020050,Startup Valley Adventure,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1026760,DepthQVR_AQUA,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1033960,Wet Dog Corp,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1036270,Bug Aviators in Theme Park,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1037460,DEEP 8,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1052230,CONCLUSE 2 - The Drifting Prefecture,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1054350,Lost and Hound,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1060240,Rumia in the darkness,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1072660,Loco Parentis VR,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1073210,Mermaid Colony,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1077630,Australian Football Coach 2020,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1078550,Voltron: Cubes of Olkarion,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1090060,Weapon Hacker,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1093360,Ghost Parade,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1098220,Making it Home,gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0083-ranks-35101-35150,1103510,异世江湖录(JiangHu Record Of Another World),gpt-5.4-mini,83,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1107440,Last Warrior,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1110650,别以为你是开发者我就不敢打你,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1113750,Lost Artifacts: Frozen Queen,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1123080,FadeZone 消逝之地,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1127330,MechCube: Escape,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1133790,Armortale,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1138010,Aftermoor,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1144370,Levi Chronicles,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1160780,LoliTower,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1162570,The Protagonist: EX-1,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1164440,Extreme Offroad Monster Simulator,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1167770,More Dark,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1186670,Fateless,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1197350,Santa's Big Sack,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1210620,lil' Sherman,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1214920,Slaughter 3: The Rebels,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1217340,Anime Studio Tycoon,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1218200,Game Of Puzzles: Space,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1218790,Good Goods Incorporated,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1219060,Missy's Transformation Tournament,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1221420,零怨 The curse of the dead,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1221600,Raccoon The Miner,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1222270,Gunbrick: Reloaded,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1258020,SNIKS,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1259760,The Sacred Acorn,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1259890,Northern Tale 5: Revival,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1265690,Horse Riding Deluxe 2,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1272680,Umihara Kawase Fresh!,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1278960,Super Forklift 3000,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1282650,180 Files: The Aegis Project,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1283000,Hi-Score Boi,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1291970,Mythic Dungeons,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1294770,Atlas Engine,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1295730,Leveling up girls in another world,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1309080,INFINITE GUITARS,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1328400,Fight'N'Jokes,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1328510,Save Iron Globe,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1330960,The Commission 1920: Organized Crime Grand Strategy,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1341660,ClickMonster,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1348480,Viking Butcher,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1351510,Kindred Fates: Combat Arena,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1352380,Guts 'N Goals: Preseason,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1362340,Freelancer Life Simulator,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1362860,Before Nightfall: Summertime,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1366420,Cellular Harvest,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1369560,Obsolete,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1393930,Speedway Challenge 20,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1396450,最末行程：胜利路19号,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1397940,Prototype ONE DAY I AM,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0084-ranks-35151-35200,1404980,NENA,gpt-5.4-mini,84,50
7,steam-v006-rest54mini-part_007-chunk-0085-ranks-35201-35250,1410260,The Last King's Archer,gpt-5.4-mini,85,50
